"Category","SubCategory","EndPointUri","Method","Function","Status","Notes","ParameterIn","ParameterName","ParameterReq","ParameterType","ParameterFormat","ParameterEnum","ParameterEnumCount","ParameterDefault","ParameterNullable","ParameterMinimum","ParameterMaximum","ParameterDescription","ParameterItems","ApiTitle","ApiVersion","SchemaVersion","Tag","EndpointFullPath","EndpointCount","MethodCount","ParameterCount","Description"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","countOnly","False","boolean",,,"0","False",,,,"If true, only total number of items will be returned, without any of the actual objects.",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","sortOrder","False","string",,"asc,desc","2",,"True",,,"Sort direction. Example: ""asc"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","analystVerdict","False","string",,,"0",,,,,"Filter threats by a analyst verdict. Example: ""TRUE_POSITIVE"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","sourceProcessFileHashSha256__contains","False","string",,,"0",,,,,"Free-text filter by source sha255. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","tenant","False","boolean",,,"0",,,,,"Indicates a tenant scope request",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","skipCount","False","boolean",,,"0",,"True",,,"If true, total number of items will not be calculated, which speeds up execution time.",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","query","False","string",,,"0",,,,,"Full text search for all fields",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","containerImageName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint container image name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","machineType","False","string",,,"0",,,,,"agent machine type","@{type=string; minLength=1}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","containerLabels__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint container labels (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","cursor","False","string",,,"0",,"True",,,"Cursor position returned by the last request. Use to iterate over more than 1000 items. Example: ""YWdlbnRfaWQ6NTgwMjkzODE="".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","ids","False","string",,,"0",,,"100000000000000000",,"A list of Alert IDs. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","sortBy","False","string",,"id,machineType,osName,incidentStatus,analystVerdict,severity,agentDetectionInfoMachineType,agentDetectionInfoName,agentDetectionInfoOsFamily,agentDetectionInfoOsName,agentDetectionInfoOsRevision,agentDetectionInfoSiteId,agentDetectionInfoUuid,agentDetectionInfoVersion,alertInfoAlertId,alertInfoAnalystVerdict,alertInfoCreatedAt,alertInfoDvEventId,alertInfoEventType,alertInfoHitType,alertInfoIncidentStatus,alertInfoReportedAt,alertInfoSource,containerInfoId,containerInfoImage,containerInfoLabels,containerInfoName,kubernetesInfoCluster,kubernetesInfoControllerKind,kubernetesInfoControllerLabels,kubernetesInfoControllerName,kubernetesInfoNamespace,kubernetesInfoNamespaceLabels,kubernetesInfoNode,kubernetesInfoPod,kubernetesInfoPodLabels,ruleInfoDescription,ruleInfoId,ruleInfoName,ruleInfoScopeLevel,ruleInfoSeverity,ruleInfoTreatAsThreat,sourceParentProcessInfoCommandline,sourceParentProcessInfoFileHashMd5,sourceParentProcessInfoFileHashSha1,sourceParentProcessInfoFileHashSha256,sourceParentProcessInfoFilePath,sourceParentProcessInfoFileSignerIdentity,sourceParentProcessInfoName,sourceParentProcessInfoPid,sourceParentProcessInfoPidStarttime,sourceParentProcessInfoStoryline,sourceParentProcessInfoIntegrityLevel,sourceParentProcessInfoSubsystem,sourceParentProcessInfoUser,sourceProcessInfoCommandline,sourceProcessInfoFileHashMd5,sourceProcessInfoFileHashSha1,sourceProcessInfoFileHashSha256,sourceProcessInfoFilePath,sourceProcessInfoFileSignerIdentity,sourceProcessInfoName,sourceProcessInfoPid,sourceProcessInfoPidStarttime,sourceProcessInfoStoryline,sourceProcessInfoIntegrityLevel,sourceProcessInfoSubsystem,sourceProcessInfoUser","68",,"True",,,"The column to sort the results by. Example: ""id"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","origAgentVersion__contains","False","string",,,"0",,,,,"Free-text filter by agent OS version. Example: ""7.11"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Get alerts","/cloud-detection/alerts","GET",,,,"query","severity","False","string",,,"0",,,,,"Severity. Example: ""Low"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts","451",,"4520","Get a list of alerts for a given scope"
"alerts","Update Threat Incident","/cloud-detection/alerts/incident","POST",,,,"body","body",,,,,"0",,,,,,,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts/incident","451",,"4520","Update the incident details of an alert."
"alerts","Update Alert Analyst Verdict","/cloud-detection/alerts/analyst-verdict","POST",,,,"body","body",,,,,"0",,,,,,,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/cloud-detection/alerts/analyst-verdict","451",,"4520","Change the verdict of an alert"
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","reportedAt__lte","False","string",,,"0",,,,,"Reported at lesser or equal than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","origAgentUuid__contains","False","string",,,"0",,,,,"Free-text filter by agent UUID. Example: ""win7"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","siteIds","False","string",,,"0",,,"100000000000000000",,"List of Site IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sControllerName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes controller name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessName__contains","False","string",,,"0",,,,,"Free-text filter by source process name. Example: ""proc1.exe"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessStoryline__contains","False","string",,,"0",,,,,"Free-text filter by source storyline. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","reportedAt__gte","False","string",,,"0",,,,,"Reported at greater or equal than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessFileHashSha1__contains","False","string",,,"0",,,,,"Free-text filter by source sha1. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sNamespaceName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes namespace name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","incidentStatus","False","string",,,"0",,,,,"Filter threats by a incident status. Example: ""IN_PROGRESS"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","scopes","False","string",,,"0",,,,,"Filter results by scope. Example: ""site"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","reportedAt__lt","False","string",,,"0",,,,,"Reported at lesser than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessFilePath__contains","False","string",,,"0",,,,,"Free-text filter by source file path. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessCommandline__contains","False","string",,,"0",,,,,"Free-text filter by source commandline. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sNode__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes node name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","createdAt__lt","False","string",,,"0",,,,,"Created at lesser than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sPodLabels__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes pod labels (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","createdAt__lte","False","string",,,"0",,,,,"Created at lesser or equal than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","reportedAt__gt","False","string",,,"0",,,,,"Reported at greater than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sCluster__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes cluster name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","ruleName__contains","False","string",,,"0",,,,,"Free-text filter by rule name. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","osType","False","string",,,"0",,,,,"Included OS types","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","createdAt__gte","False","string",,,"0",,,,,"Created at greater or equal than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","createdAt__gt","False","string",,,"0",,,,,"Created at greater than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sControllerLabels__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes controller labels (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","containerName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint container name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sPod__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes pod name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","origAgentOsRevision__contains","False","string",,,"0",,,,,"Free-text filter by agent OS revision. Example: ""win7"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessFileHashMd5__contains","False","string",,,"0",,,,,"Free-text filter by source md5. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","origAgentName__contains","False","string",,,"0",,,,,"Free-text filter by agent name. Example: ""ilia"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","k8sNamespaceLabels__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes namespace labels (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","analystVerdict","False","string",,,"0",,,,,"Filter threats by a analyst verdict. Example: ""TRUE_POSITIVE"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","sourceProcessFileHashSha256__contains","False","string",,,"0",,,,,"Free-text filter by source sha255. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","tenant","False","boolean",,,"0",,,,,"Indicates a tenant scope request",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","query","False","string",,,"0",,,,,"Full text search for all fields",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","containerImageName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint container image name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","machineType","False","string",,,"0",,,,,"agent machine type","@{type=string; minLength=1}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","containerLabels__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint container labels (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","ids","False","string",,,"0",,,"100000000000000000",,"A list of Alert IDs. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","origAgentVersion__contains","False","string",,,"0",,,,,"Free-text filter by agent OS version. Example: ""7.11"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Count by Filters","/private/cloud-detection/alerts/filters-count","GET",,,,"query","severity","False","string",,,"0",,,,,"Severity. Example: ""Low"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/filters-count","451",,"4520","Show a count of alerts by Name, Status, Expiration mode, and more."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","reportedAt__lte","False","string",,,"0",,,,,"Reported at lesser or equal than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","origAgentUuid__contains","False","string",,,"0",,,,,"Free-text filter by agent UUID. Example: ""win7"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","siteIds","False","string",,,"0",,,"100000000000000000",,"List of Site IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","k8sControllerName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes controller name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","sourceProcessName__contains","False","string",,,"0",,,,,"Free-text filter by source process name. Example: ""proc1.exe"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","sourceProcessStoryline__contains","False","string",,,"0",,,,,"Free-text filter by source storyline. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","reportedAt__gte","False","string",,,"0",,,,,"Reported at greater or equal than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","sourceProcessFileHashSha1__contains","False","string",,,"0",,,,,"Free-text filter by source sha1. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","k8sNamespaceName__contains","False","string",,,"0",,,,,"Free-text filter by the endpoint Kubernetes namespace name (supports multiple values)","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","incidentStatus","False","string",,,"0",,,,,"Filter threats by a incident status. Example: ""IN_PROGRESS"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","scopes","False","string",,,"0",,,,,"Filter results by scope. Example: ""site"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","reportedAt__lt","False","string",,,"0",,,,,"Reported at lesser than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
"alerts","Available Actions","/private/cloud-detection/alerts/available-actions","GET",,,,"query","sourceProcessFilePath__contains","False","string",,,"0",,,,,"Free-text filter by source file path. Example: ""rule1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","alerts","/web/api/v2.1/private/cloud-detection/alerts/available-actions","451",,"4520","Get a list of all actions available on alerts that match the filters."
